,Py0,Pz0,Py1,Pz1,Py2,Pz2,Py3,Pz3,time,channel,tag_height,frequency,tx_x,tx_y,rx0_x,rx0_y,rx1_x,rx1_y,rx2_x,rx2_y,rx3_x,rx3_y,x,y,distance
0,-94.49512,-87.42128,-80.8397,-88.31679,-87.3596,-81.59599,-81.52634,-74.12476,0.13368606567382812,0.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,0.5,0.0
1,-73.20554,-77.56339,-78.28036,-86.43479,-86.89154,-83.89104,-93.26253,-74.38086,0.2613234519958496,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,0.5336048879837068,0.03360488798370672
2,-102.98922,-74.50638,-80.07575,-92.97921,-82.23458,-84.11351,-90.46079,-77.98546,0.389801025390625,0.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,0.5672097759674134,0.06720977596741344
3,-80.32054,-76.77266,-82.39357,-79.42945,-81.82811,-84.02808,-90.33088,-77.25072,0.5168044567108154,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,0.6008146639511202,0.10081466395112015
4,-72.46877,-81.40117,-82.69669,-90.77707,-99.16563,-84.39806,-76.81657,-81.76159,0.6460399627685547,0.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,0.6344195519348269,0.13441955193482688
5,-84.66358,-72.08237,-83.46371,-83.9093,-89.15126,-80.7856,-73.29884,-83.85473,0.7717239856719971,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,0.6680244399185336,0.1680244399185336
6,-75.04651,-80.55406,-95.55224,-84.31286,-86.89484,-89.13589,-83.22208,-82.7291,0.9012100696563721,0.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,0.7016293279022403,0.2016293279022403
7,-70.31502,-74.61748,-82.87262,-78.72705,-97.1527,-88.87789,-77.33567,-76.73536,1.0252907276153564,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,0.7352342158859471,0.23523421588594703
8,-80.57881,-74.57056,-91.11234,-83.08562,-88.28178,-84.78493,-83.09601,-81.10597,1.1531527042388916,0.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,0.7688391038696538,0.26883910386965376
9,-78.58246,-73.61832,-88.272,-81.0098,-83.91782,-86.89171,-84.59113,-79.14674,1.2787342071533203,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,0.8024439918533605,0.30244399185336046
10,-86.76237,-79.1105,-82.99978,-83.16606,-83.631,-85.76338,-82.28073,-83.88718,1.4065074920654297,0.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,0.8360488798370672,0.3360488798370672
11,-92.34201,-76.75983,-98.62128,-96.31549,-86.19871,-99.25451,-87.6829,-83.74605,1.53171968460083,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,0.8696537678207739,0.3696537678207739
12,-79.68501,-78.2657,-87.20593,-88.62603,-92.41434,-93.16739,-82.24123,-77.86128,1.6627123355865479,0.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,0.9032586558044806,0.4032586558044806
13,-74.95682,-78.60385,-91.21532,-85.37081,-86.89727,-87.99986,-90.50867,-77.72301,1.7902216911315918,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,0.9368635437881874,0.43686354378818737
14,-74.5099,-77.85367,-81.63665,-82.13711,-88.7216,-85.13831,-81.35403,-76.57265,1.919342279434204,0.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,0.9704684317718941,0.47046843177189407
15,-87.76683,-76.72061,-87.06805,-90.0194,-92.79575,-92.5566,-92.14709,-81.12717,2.0443990230560303,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,1.0040733197556007,0.5040733197556008
16,-78.77438,-73.92212,-79.5922,-77.79185,-82.80449,-91.78328,-85.75439,-85.18383,2.1730995178222656,0.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,1.0376782077393076,0.5376782077393075
17,-76.8368,-84.2963,-83.68781,-84.70041,-90.73908,-86.30969,-83.15193,-83.51463,2.2994627952575684,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,1.0712830957230142,0.5712830957230143
18,-74.06207,-71.24687,-78.32473,-79.51813,-103.37183,-79.4305,-72.5548,-80.43106,2.4278793334960938,0.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,1.104887983706721,0.6048879837067209
19,-73.90952,-75.78807,-91.46349,-94.88523,-83.04912,-88.30098,-80.0507,-83.42244,2.554353952407837,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,1.1384928716904277,0.6384928716904277
20,-73.65139,-82.87334,-83.37332,-86.76928,-86.6426,-86.76469,-76.7998,-76.36502,2.6863973140716553,0.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,1.1720977596741344,0.6720977596741344
21,-81.09644,-81.2007,-95.23072,-90.9769,-85.52551,-88.88366,-90.48505,-79.53253,2.811103582382202,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,1.2057026476578412,0.7057026476578411
22,-72.0305,-85.12206,-81.20039,-97.8699,-91.17827,-85.80999,-96.30026,-77.25887,2.9391567707061768,0.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,1.2393075356415477,0.7393075356415478
23,-83.1294,-76.12587,-91.86599,-112.87465,-93.07729,-81.71751,-94.22364,-89.72675,3.063772439956665,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,1.2729124236252547,0.7729124236252546
24,-74.76074,-75.88116,-90.49019,-96.74303,-87.26327,-88.68623,-84.33998,-85.3018,3.192077875137329,0.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,1.3065173116089612,0.8065173116089612
25,-77.93338,-79.63193,-83.11567,-84.30943,-95.88581,-97.04749,-81.58391,-81.55555,3.3181238174438477,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,1.340122199592668,0.840122199592668
26,-76.42276,-75.76598,-95.02068,-92.63553,-99.74198,-87.40015,-81.76499,-82.78315,3.444739818572998,0.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,1.3737270875763747,0.8737270875763747
27,-72.59719,-90.47388,-84.31741,-84.47707,-84.12089,-83.50095,-81.28106,-74.57797,3.5723001956939697,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,1.4073319755600815,0.9073319755600815
28,-92.34047,-73.12793,-83.4762,-82.95706,-91.46265,-84.09457,-77.54471,-72.82846,3.701688289642334,0.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,1.4409368635437882,0.9409368635437881
29,-75.34144,-71.23941,-81.15809,-82.69096,-87.0843,-85.61066,-77.10207,-73.99998,3.827233076095581,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,1.4745417515274948,0.9745417515274949
30,-72.05943,-84.97849,-83.35709,-76.42617,-89.58269,-86.4334,-82.41511,-82.00436,3.9572856426239014,0.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,1.5081466395112015,1.0081466395112015
31,-78.91647,-77.4304,-80.3284,-76.88456,-85.63499,-93.12665,-74.88661,-77.57442,4.085453748703003,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,1.5417515274949083,1.0417515274949083
32,-72.43945,-80.69312,-79.57302,-80.95798,-84.61506,-82.11308,-79.72125,-90.08562,4.2143518924713135,0.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,1.575356415478615,1.075356415478615
33,-74.84707,-75.37987,-75.60468,-75.69484,-85.65545,-82.18792,-77.1383,-74.28292,4.340488433837891,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,1.6089613034623218,1.1089613034623218
34,-79.60254,-75.00861,-79.11123,-79.70701,-94.02645,-99.68571,-77.84193,-79.54411,4.46701979637146,0.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,1.6425661914460286,1.1425661914460286
35,-75.55322,-71.435,-76.73114,-76.34251,-94.63437,-103.7336,-74.72369,-73.65748,4.592625379562378,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,1.6761710794297353,1.1761710794297353
36,-88.8596,-72.1891,-90.37401,-80.75872,-85.2402,-85.52055,-82.7487,-75.42327,4.725326061248779,0.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,1.7097759674134418,1.2097759674134418
37,-82.68111,-72.01256,-83.10631,-84.65455,-88.56474,-78.78905,-79.06841,-80.85057,4.850281238555908,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,1.7433808553971486,1.2433808553971486
38,-77.99615,-80.85451,-81.53696,-78.32566,-100.5037,-87.74847,-85.37462,-75.06535,4.977266311645508,0.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,1.7769857433808554,1.2769857433808554
39,-87.3461,-81.98991,-86.74444,-86.6068,-89.93269,-94.78365,-85.26231,-77.37347,5.102124452590942,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,1.810590631364562,1.310590631364562
40,-76.64381,-82.40451,-79.2523,-83.32005,-97.95183,-82.47116,-79.16679,-77.83054,5.229419469833374,0.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,1.8441955193482689,1.3441955193482689
41,-75.09315,-83.28561,-81.80795,-82.12112,-90.25848,-90.55598,-80.58865,-74.83585,5.356408596038818,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,1.8778004073319756,1.3778004073319756
42,-72.06192,-77.15752,-75.15583,-84.55484,-86.06805,-82.7814,-74.29396,-68.75695,5.484965801239014,0.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,1.9114052953156822,1.4114052953156822
43,-78.24709,-83.20819,-86.93696,-84.60783,-87.59074,-81.9466,-93.58644,-90.31025,5.6109619140625,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,1.945010183299389,1.445010183299389
44,-91.71616,-68.30193,-73.9037,-78.16707,-83.58228,-92.6549,-75.59697,-74.05654,5.74059534072876,0.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,1.9786150712830957,1.4786150712830957
45,-75.61731,-81.12811,-84.72285,-92.81212,-93.97524,-89.64867,-88.54889,-89.35975,5.866645336151123,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,2.0122199592668024,1.5122199592668024
46,-73.70457,-77.09674,-75.13293,-77.31892,-80.83273,-78.5539,-76.62484,-76.60222,5.995278358459473,0.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,2.0458248472505094,1.5458248472505092
47,-81.07774,-77.47012,-86.0846,-90.56811,-87.16174,-88.34421,-90.77981,-86.29327,6.121161937713623,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,2.079429735234216,1.579429735234216
48,-72.38351,-80.84767,-77.32425,-77.61353,-82.92306,-91.57187,-74.0272,-70.37778,6.251375198364258,0.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,2.1130346232179225,1.6130346232179225
49,-86.9866,-76.81667,-91.8623,-101.9393,-88.82629,-83.36435,-81.77895,-72.69723,6.377580642700195,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,2.146639511201629,1.6466395112016292
50,-74.47038,-73.05536,-78.66219,-81.88435,-91.92246,-81.63387,-74.05202,-71.34122,6.50515079498291,0.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,2.180244399185336,1.680244399185336
51,-78.63662,-78.9679,-87.88134,-88.77291,-88.74907,-91.40125,-88.54053,-83.16889,6.6301329135894775,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,2.213849287169043,1.7138492871690427
52,-78.6834,-79.73616,-89.09408,-95.36583,-94.47827,-82.5547,-89.86272,-80.4966,6.759276628494263,0.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,2.2474541751527495,1.7474541751527495
53,-77.76507,-83.92525,-86.40399,-81.79983,-98.59864,-84.45119,-79.8047,-88.55622,6.885207176208496,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,2.281059063136456,1.7810590631364562
54,-82.04192,-73.51111,-87.6482,-89.87096,-85.57432,-82.81168,-84.82454,-89.46584,7.012331485748291,0.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,2.314663951120163,1.814663951120163
55,-75.49775,-71.44687,-79.65063,-86.47494,-82.55183,-80.08245,-77.00337,-77.42088,7.13761830329895,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,2.3482688391038695,1.8482688391038695
56,-86.21126,-77.6107,-83.12282,-84.60439,-86.82584,-91.72413,-75.24722,-73.87897,7.265754699707031,0.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,2.3818737270875765,1.8818737270875763
57,-79.66354,-73.91971,-87.51056,-88.27257,-127.04765,-85.96936,-78.57384,-78.3509,7.393036842346191,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,2.415478615071283,1.915478615071283
58,-77.59659,-73.54924,-83.99696,-81.65618,-78.81515,-80.90438,-75.26167,-78.09145,7.520530939102173,0.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,2.4490835030549896,1.9490835030549898
59,-73.57272,-82.59451,-87.59341,-87.15446,-83.83044,-85.44954,-81.76215,-84.53683,7.647019624710083,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,2.4826883910386965,1.9826883910386965
60,-80.20761,-76.81508,-81.45675,-96.7537,-81.02925,-89.94671,-82.74424,-81.18751,7.774660587310791,0.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,2.516293279022403,2.016293279022403
61,-78.05109,-77.34175,-77.97808,-83.77641,-87.07745,-96.89732,-80.60387,-79.01413,7.900406837463379,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,2.54989816700611,2.04989816700611
62,-80.11161,-71.11948,-79.47639,-87.1592,-82.76539,-78.372,-75.73057,-73.22634,8.028190612792969,0.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,2.5835030549898166,2.0835030549898166
63,-77.39571,-70.84865,-79.75619,-86.42706,-86.5835,-80.55319,-81.96821,-77.56474,8.154616117477417,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,2.6171079429735236,2.1171079429735236
64,-67.71858,-78.47488,-82.06635,-86.13026,-88.51767,-110.06303,-76.09989,-77.93128,8.281906843185425,0.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,2.65071283095723,2.15071283095723
65,-83.50399,-74.74438,-82.09644,-84.28224,-86.67265,-83.79655,-88.72577,-84.82332,8.407803773880005,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,3.0,2.6843177189409366,2.1843177189409366
