,Py0,Pz0,Py1,Pz1,Py2,Pz2,Py3,Pz3,time,channel,tag_height,frequency,tx_x,tx_y,rx0_x,rx0_y,rx1_x,rx1_y,rx2_x,rx2_y,rx3_x,rx3_y,x,y,distance
0,-84.88136,-73.7132,-75.16197,-77.69735,-105.84736,-88.00179,-69.64254,-78.79603,0.13113927841186523,0.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,4.0,0.5,0.0
1,-83.33691,-76.85701,-91.90146,-94.65024,-86.86403,-84.21011,-84.16402,-82.25072,0.2592313289642334,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,4.0,0.5331991951710262,0.03319919517102616
2,-73.24673,-82.07269,-75.27082,-78.86397,-96.15643,-84.93401,-70.87479,-99.26523,0.39045190811157227,0.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,4.0,0.5663983903420523,0.06639839034205232
3,-78.74551,-75.56174,-87.23389,-86.98363,-104.45256,-88.95177,-81.31476,-82.03185,0.5185546875,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,4.0,0.5995975855130785,0.09959758551307848
4,-68.99495,-71.78568,-71.91685,-76.56016,-96.88257,-99.49914,-89.17504,-74.40804,0.6478133201599121,0.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,4.0,0.6327967806841046,0.13279678068410464
5,-77.12603,-78.58499,-77.99507,-79.87534,-92.5797,-90.08707,-80.17202,-76.08651,0.7751655578613281,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,4.0,0.6659959758551308,0.1659959758551308
6,-96.98019,-72.71783,-79.61376,-79.76336,-84.204,-87.0176,-75.71634,-77.91012,0.9045577049255371,0.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,4.0,0.699195171026157,0.19919517102615697
7,-73.72664,-75.97948,-79.93377,-88.26056,-95.55423,-100.01234,-80.55829,-80.01693,1.0323166847229004,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,4.0,0.7323943661971831,0.23239436619718312
8,-79.85733,-85.98773,-84.25523,-85.83591,-86.22034,-95.64515,-81.40258,-80.48147,1.1634595394134521,0.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,4.0,0.7655935613682092,0.2655935613682093
9,-76.80088,-70.20468,-81.13168,-87.34254,-95.97287,-83.90413,-74.04124,-85.83713,1.2904493808746338,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,4.0,0.7987927565392354,0.2987927565392354
10,-75.56759,-80.45547,-96.55527,-92.56081,-85.5933,-84.3541,-91.58243,-84.46662,1.4201374053955078,0.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,4.0,0.8319919517102616,0.3319919517102616
11,-70.42717,-84.45743,-80.92931,-78.43537,-91.13486,-98.83656,-83.63032,-84.41179,1.5481553077697754,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,4.0,0.8651911468812877,0.36519114688128773
