index,0
Py0,-98.81868534774985
Pz0,-86.01592597311515
Py1,-93.63973543541789
Pz1,-86.89819976621858
Py2,-75.17662293395675
Pz2,-78.08093904149621
Py3,-75.25431570426652
Pz3,-83.0309016364699
