,Py0,Pz0,Py1,Pz1,Py2,Pz2,Py3,Pz3,time,tag_height,frequency,tx_x,tx_y,rx0_x,rx0_y,rx1_x,rx1_y,rx2_x,rx2_y,rx3_x,rx3_y,x,y,distance
571,-77.20846,-68.6664,-78.70783,-77.2695,-63.30988,-62.30362,-59.44303,-65.89288,48.91531562805176,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.579247202441506,12.779247202441505
572,-68.35726,-69.828,-86.73578,-74.9649,-66.11931,-62.64034,-59.61739,-67.6983,49.00243878364563,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.601627670396745,12.801627670396744
573,-67.04954,-73.80119,-79.79369,-71.40317,-62.88375,-64.88013,-61.29162,-69.22983,49.091041803359985,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.624008138351984,12.824008138351983
574,-70.29017,-70.09447,-75.69327,-69.9968,-60.65586,-66.77267,-68.52328,-67.80033,49.177098751068115,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.646388606307223,12.846388606307222
575,-75.39236,-65.56817,-75.39135,-69.85209,-60.78802,-67.99902,-68.73888,-65.28522,49.26332211494446,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.668769074262462,12.868769074262461
576,-70.28248,-64.25061,-75.75576,-69.91656,-61.62946,-71.2428,-61.34916,-62.87703,49.34938025474548,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.691149542217701,12.8911495422177
577,-67.46963,-65.31455,-76.1606,-70.32315,-61.38981,-77.9736,-58.49433,-60.54469,49.43523621559143,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.71353001017294,12.91353001017294
578,-68.98359,-68.82834,-77.35796,-70.04041,-60.7795,-70.62378,-58.17227,-59.52299,49.521275997161865,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.73591047812818,12.935910478128179
579,-74.00701,-71.97987,-80.93244,-68.45797,-60.75837,-67.24564,-58.8826,-59.74683,49.607707500457764,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.758290946083418,12.958290946083418
580,-72.03249,-69.16678,-74.12009,-67.42627,-60.00097,-65.06592,-60.19101,-61.30072,49.69400119781494,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.780671414038657,12.980671414038657
581,-67.46327,-67.69243,-70.22836,-67.75435,-59.37663,-63.06317,-60.64016,-63.68856,49.77897644042969,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.803051881993897,13.003051881993896
582,-67.18056,-68.49791,-70.30982,-69.00317,-59.88852,-61.47219,-60.24118,-64.9557,49.86571145057678,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.825432349949136,13.025432349949135
583,-71.51554,-68.96902,-75.04777,-70.79071,-62.49593,-61.14435,-61.72926,-64.92846,49.95188355445862,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.847812817904375,13.047812817904374
