,Py0,Pz0,Py1,Pz1,Py2,Pz2,Py3,Pz3,time,tag_height,frequency,tx_x,tx_y,rx0_x,rx0_y,rx1_x,rx1_y,rx2_x,rx2_y,rx3_x,rx3_y,x,y,distance
20,-76.99161,-79.08194,-79.44267,-93.56477,-76.58646,-86.65884,-66.09431,-68.48126,1.7745332717895508,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,2.237810945273632,0.43781094527363185
21,-87.67056,-79.57374,-84.34478,-88.43935,-74.13595,-83.44102,-63.41526,-68.54018,1.858672857284546,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,2.2597014925373133,0.45970149253731346
22,-79.00992,-78.78408,-78.69611,-97.97926,-73.64531,-82.92101,-65.56298,-68.48234,1.9446003437042236,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,2.2815920398009952,0.4815920398009951
23,-72.4166,-74.12536,-76.13172,-98.72843,-75.61139,-85.55118,-70.79977,-68.14604,2.0302484035491943,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,2.3034825870646767,0.5034825870646766
24,-71.71707,-72.52442,-77.38629,-90.98945,-74.72044,-90.88135,-67.31789,-68.15793,2.1120691299438477,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,2.325373134328358,0.5253731343283583
25,-76.3132,-73.6187,-82.38094,-90.28842,-73.57364,-87.3223,-63.62922,-68.03341,2.1963038444519043,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,2.34726368159204,0.5472636815920399
26,-83.28461,-76.62714,-81.01215,-99.86349,-74.49436,-83.37743,-63.94538,-67.94837,2.281184196472168,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,2.3691542288557215,0.5691542288557214
27,-76.80779,-80.53036,-78.26873,-95.74049,-75.86485,-84.97118,-66.16547,-68.16787,2.366220235824585,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,2.391044776119403,0.591044776119403
28,-75.70885,-80.68238,-78.99209,-90.38103,-74.0948,-86.32796,-66.35424,-68.17542,2.448784828186035,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,2.412935323383085,0.6129353233830847
29,-83.08225,-81.17236,-81.53501,-97.89442,-73.76062,-89.1947,-65.31291,-68.25205,2.5343425273895264,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,2.4348258706467663,0.6348258706467662
30,-82.33579,-82.88145,-79.5941,-106.67255,-75.1227,-84.70074,-65.84016,-67.6956,2.6200833320617676,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,2.4567164179104477,0.6567164179104478
31,-72.0856,-75.64471,-79.23831,-88.51783,-72.94651,-89.2356,-67.42398,-67.46507,2.706460952758789,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,2.4786069651741296,0.6786069651741294
32,-68.4021,-70.24981,-81.54706,-85.30296,-70.93234,-91.86629,-68.15357,-67.63344,2.7919325828552246,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,2.500497512437811,0.700497512437811
33,-68.84686,-68.82233,-86.24629,-84.31176,-72.1853,-86.83282,-66.9726,-67.95522,2.8733930587768555,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,2.5223880597014925,0.7223880597014926
34,-72.61666,-70.68726,-84.57085,-88.33122,-74.89309,-86.99745,-66.2623,-68.43153,2.9594547748565674,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,2.5442786069651744,0.7442786069651742
35,-80.83816,-75.86686,-80.1618,-95.51962,-75.95881,-84.93011,-66.33855,-68.20457,3.0451908111572266,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,2.566169154228856,0.7661691542288558
36,-80.61056,-88.50841,-79.25235,-93.63676,-74.37704,-86.68518,-66.04739,-68.08905,3.130314588546753,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,2.5880597014925373,0.7880597014925373
37,-82.36838,-90.19218,-79.33379,-94.55376,-74.25722,-86.29242,-65.85768,-68.29212,3.212406873703003,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,2.609950248756219,0.809950248756219
38,-81.39365,-93.8483,-79.21885,-93.34882,-73.9416,-87.11174,-65.9688,-68.29169,3.2981460094451904,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,2.6318407960199006,0.8318407960199006
39,-72.88112,-74.95705,-80.02434,-98.6461,-72.68268,-86.33813,-66.16618,-67.93166,3.3843836784362793,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,2.653731343283582,0.8537313432835821
40,-69.03214,-69.03336,-82.90816,-96.11636,-73.7534,-82.10472,-66.34299,-68.14732,3.4704151153564453,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,2.675621890547264,0.8756218905472637
41,-67.53458,-66.31741,-80.77306,-88.87656,-77.7084,-81.07964,-65.61233,-68.95265,3.553670644760132,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,2.6975124378109454,0.8975124378109454
42,-68.18399,-66.03571,-78.65064,-85.87975,-76.36566,-82.91371,-64.82004,-69.35287,3.639314651489258,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,2.719402985074627,0.9194029850746269
43,-67.98279,-66.98583,-78.3757,-85.95467,-71.45253,-92.45401,-65.4412,-67.79657,3.725687265396118,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,2.7412935323383083,0.9412935323383085
44,-65.41073,-66.075,-82.26315,-88.62305,-71.04433,-83.49857,-67.45926,-67.47518,3.8110461235046387,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,2.76318407960199,0.9631840796019902
45,-64.06392,-64.53813,-83.06571,-99.13667,-75.66065,-78.56319,-65.19295,-69.55437,3.894843578338623,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,2.7850746268656716,0.9850746268656717
46,-63.65142,-63.41272,-79.25504,-91.58801,-77.17402,-79.01888,-62.66284,-70.44939,3.979330539703369,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,2.8069651741293535,1.0069651741293533
47,-63.28897,-62.3257,-77.9967,-85.24149,-71.7374,-82.80757,-62.76793,-66.98929,4.065450668334961,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,2.828855721393035,1.028855721393035
48,-60.55065,-60.18422,-80.765,-83.85606,-70.96757,-86.24515,-67.51623,-65.03031,4.150128126144409,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,2.8507462686567164,1.0507462686567166
49,-57.87288,-58.23924,-104.85646,-87.42191,-72.96751,-79.1707,-73.2162,-66.46742,4.234532117843628,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,2.872636815920398,1.072636815920398
50,-56.53391,-57.24044,-79.71924,-99.75751,-74.82472,-75.37605,-64.01459,-71.16258,4.3200483322143555,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,2.8945273631840798,1.0945273631840797
51,-56.79046,-57.31632,-75.03114,-104.37377,-73.07392,-76.64966,-61.01203,-68.66621,4.4071245193481445,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,2.916417910447761,1.1164179104477612
52,-57.07196,-57.11036,-75.49764,-96.0104,-72.97918,-80.94302,-63.38069,-63.71925,4.493112564086914,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,2.938308457711443,1.1383084577114428
53,-56.11044,-56.22342,-81.93433,-107.99236,-74.62881,-79.85622,-76.0406,-63.14213,4.577659606933594,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,2.9601990049751246,1.1601990049751245
54,-54.7905,-55.5492,-92.40307,-93.32897,-75.09628,-75.4791,-65.75569,-66.4723,4.662298917770386,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,2.982089552238806,1.182089552238806
55,-54.83974,-56.03433,-77.04331,-87.72469,-74.33367,-75.15897,-61.01307,-74.10641,4.748385906219482,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.0039800995024875,1.2039800995024876
56,-56.26293,-57.27655,-75.24059,-92.2366,-75.12649,-79.2291,-62.29671,-66.95942,4.833725929260254,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.0258706467661693,1.2258706467661693
57,-58.10695,-59.07247,-77.25995,-101.61301,-73.75037,-83.54794,-69.88505,-64.37179,4.918641090393066,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.047761194029851,1.2477611940298508
58,-58.34602,-60.44294,-79.92835,-92.4231,-72.94907,-77.52731,-67.8025,-65.20325,5.002915143966675,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.0696517412935327,1.2696517412935324
59,-57.89209,-60.55318,-79.49112,-85.37527,-74.61814,-77.32466,-62.29205,-69.85995,5.088925123214722,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.091542288557214,1.291542288557214
60,-58.03514,-60.30873,-78.35454,-87.32018,-74.7282,-80.49577,-62.26424,-70.6834,5.174806594848633,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.1134328358208956,1.3134328358208955
61,-57.95831,-59.95572,-77.70849,-94.77202,-71.57764,-83.55423,-65.60599,-66.53545,5.259849309921265,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.135323383084577,1.3353233830845772
62,-56.90372,-59.06686,-75.89562,-89.9107,-70.62679,-76.26727,-67.56602,-65.17034,5.343477725982666,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.157213930348259,1.3572139303482589
63,-55.76733,-58.34259,-75.83202,-85.03026,-74.3363,-74.59157,-64.69276,-67.14186,5.428318500518799,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.1791044776119404,1.3791044776119403
64,-56.04878,-58.77188,-79.6747,-86.65211,-77.21281,-76.54051,-63.98004,-70.33557,5.512357950210571,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.2009950248756223,1.400995024875622
65,-58.09589,-60.22257,-82.40372,-90.17482,-72.2422,-82.84378,-65.49908,-68.11129,5.595456123352051,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.2228855721393037,1.4228855721393037
66,-61.28482,-62.43921,-78.14228,-120.32783,-72.11262,-87.0219,-67.41997,-65.70264,5.677958726882935,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.244776119402985,1.4447761194029851
67,-62.22903,-63.81517,-76.88001,-90.25639,-74.91578,-79.90457,-65.64297,-66.06908,5.762327194213867,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.2666666666666666,1.4666666666666668
68,-60.46145,-62.31261,-80.76768,-87.20499,-75.24714,-80.34543,-63.72376,-69.46224,5.8465352058410645,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.2885572139303485,1.4885572139303485
69,-58.96043,-60.30211,-87.81721,-87.36222,-70.55472,-84.96323,-63.28431,-71.90379,5.929842472076416,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.31044776119403,1.51044776119403
70,-58.52415,-59.3157,-79.49693,-94.90683,-70.79563,-98.71477,-64.23187,-67.9687,6.011051654815674,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.332338308457712,1.5323383084577116
71,-59.31685,-59.74529,-76.41115,-97.14697,-74.75937,-82.72563,-65.98467,-66.24151,6.0972747802734375,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.3542288557213933,1.5542288557213932
72,-60.6134,-61.76938,-78.69463,-88.84746,-75.26254,-81.14656,-65.23322,-68.42532,6.182339668273926,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.3761194029850747,1.5761194029850747
73,-61.39617,-63.55138,-86.12096,-87.15182,-71.52271,-86.80289,-63.84828,-71.34356,6.267147064208984,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.398009950248756,1.5980099502487564
74,-62.27941,-63.98555,-78.54172,-96.90202,-72.44175,-86.10016,-65.14882,-68.37383,6.349621772766113,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.419900497512438,1.619900497512438
75,-62.64484,-62.80422,-76.4968,-103.92802,-77.46228,-85.97357,-68.61386,-66.94952,6.434358358383179,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.4417910447761195,1.6417910447761195
76,-59.90074,-60.4388,-78.45951,-89.11472,-73.26646,-82.41667,-68.04992,-68.30643,6.518105506896973,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.4636815920398014,1.6636815920398011
77,-56.68789,-58.37136,-83.26268,-89.46835,-69.74629,-81.13623,-64.77457,-69.94611,6.603140830993652,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.485572139303483,1.6855721393034828
78,-54.81513,-57.4952,-82.26054,-91.90026,-70.13401,-82.87538,-64.2607,-68.43907,6.688151597976685,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.5074626865671643,1.7074626865671643
79,-54.49332,-57.47151,-78.9769,-106.64683,-75.97176,-87.48778,-66.21846,-67.12129,6.774063587188721,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.5293532338308458,1.729353233830846
80,-55.45924,-57.76994,-77.68927,-95.374,-76.40736,-85.90553,-67.40826,-69.24672,6.860025644302368,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.551243781094527,1.7512437810945274
81,-56.56846,-58.13065,-78.79701,-90.76574,-71.80134,-79.40366,-64.56917,-70.46452,6.944340467453003,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.573134328358209,1.773134328358209
82,-56.21727,-57.90127,-80.53568,-94.36307,-73.42464,-80.89677,-63.55254,-68.27694,7.028271913528442,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.595024875621891,1.7950248756218907
