,Py0,Pz0,Py1,Pz1,Py2,Pz2,Py3,Pz3,time,channel,tag_height,frequency,tx_x,tx_y,rx0_x,rx0_y,rx1_x,rx1_y,rx2_x,rx2_y,rx3_x,rx3_y,x,y,distance
0,-77.84467,-73.64532,-75.5444,-82.83295,-85.74958,-82.51975,-80.86343,-79.86265,0.2629055976867676,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,1.0,0.5338809034907598,0.033880903490759756
1,-76.77697,-72.54465,-80.78152,-79.03249,-83.77025,-82.93064,-80.85729,-77.0372,0.5182781219482422,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,1.0,0.6016427104722792,0.10164271047227927
2,-79.21758,-74.43057,-81.0677,-73.33449,-94.68076,-85.6885,-81.80596,-80.86263,0.7708847522735596,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,1.0,0.6694045174537988,0.16940451745379878
3,-77.34759,-74.92554,-74.22785,-77.99355,-81.68021,-82.72684,-74.18378,-73.94939,1.0249335765838623,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,1.0,0.7371663244353183,0.2371663244353183
4,-69.79974,-67.67224,-77.50296,-78.04939,-80.71617,-80.90812,-76.82977,-76.69325,1.2786555290222168,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,1.0,0.8049281314168378,0.30492813141683783
5,-73.2653,-69.27504,-75.5065,-76.4369,-80.9817,-79.29427,-78.53735,-79.26604,1.5312049388885498,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,1.0,0.8726899383983573,0.3726899383983573
6,-79.6974,-80.22969,-77.54868,-74.16748,-88.65537,-85.21022,-84.09717,-78.34505,1.7836995124816895,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,1.0,0.9404517453798769,0.44045174537987686
7,-75.00098,-72.78151,-78.76396,-79.80758,-90.9559,-83.14722,-86.8664,-77.54298,2.0370264053344727,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,1.0,1.0082135523613962,0.5082135523613963
8,-73.84145,-73.11079,-80.61608,-88.00935,-89.18855,-83.12821,-80.21795,-78.32866,2.291020631790161,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,1.0,1.075975359342916,0.5759753593429159
9,-74.52626,-67.45529,-74.01592,-75.8465,-98.30896,-84.10915,-76.57523,-76.23095,2.5443618297576904,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,1.0,1.1437371663244353,0.6437371663244353
10,-80.9152,-73.98436,-72.41651,-74.46931,-83.35355,-85.74805,-86.80499,-85.82402,2.8014748096466064,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,1.0,1.211498973305955,0.7114989733059549
11,-75.37818,-74.2054,-67.71813,-71.73873,-79.23116,-86.41914,-74.98836,-75.47255,3.055349826812744,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,1.0,1.2792607802874745,0.7792607802874744
12,-69.73896,-66.48544,-69.0811,-70.76929,-82.56683,-92.65907,-82.06316,-78.27612,3.3074259757995605,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,1.0,1.3470225872689938,0.8470225872689939
13,-72.56452,-73.93063,-69.79965,-70.6834,-84.16399,-80.08848,-82.7297,-81.14046,3.5603384971618652,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,1.0,1.4147843942505134,0.9147843942505134
14,-71.22573,-74.10349,-69.53585,-72.0743,-87.28558,-79.62081,-75.37236,-73.5188,3.8142762184143066,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,1.0,1.482546201232033,0.982546201232033
15,-68.64934,-69.63831,-70.8662,-71.80295,-82.65219,-79.07352,-73.40089,-73.26527,4.067862033843994,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,1.0,1.5503080082135525,1.0503080082135525
16,-69.54305,-68.34947,-68.55141,-71.04628,-83.1046,-80.61902,-71.86169,-75.23969,4.3204309940338135,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,1.0,1.6180698151950719,1.1180698151950719
17,-73.39053,-70.10941,-70.89312,-72.10446,-81.18057,-84.47361,-75.11319,-73.81139,4.572953462600708,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,1.0,1.6858316221765914,1.1858316221765914
18,-75.65448,-76.60834,-71.80312,-73.61337,-86.74017,-83.5302,-74.74074,-74.82346,4.824934482574463,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,1.0,1.753593429158111,1.253593429158111
19,-72.96983,-70.65538,-75.21519,-76.5468,-90.56092,-83.47038,-77.20251,-76.68007,5.07733154296875,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,1.0,1.8213552361396306,1.3213552361396306
20,-76.84454,-70.65825,-75.37516,-72.08732,-87.37427,-87.9101,-81.61304,-75.26524,5.329475402832031,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,1.0,1.88911704312115,1.38911704312115
21,-83.39899,-70.24318,-76.40785,-74.03612,-90.4131,-81.15688,-80.52486,-70.62334,5.584110260009766,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,1.0,1.9568788501026695,1.4568788501026695
22,-75.72213,-76.88139,-82.98993,-97.2528,-94.0312,-88.83331,-84.64581,-80.36895,5.836934804916382,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,1.0,2.024640657084189,1.524640657084189
23,-79.18112,-74.7567,-88.08178,-87.46889,-88.97794,-83.22623,-79.67673,-79.77972,6.090442895889282,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,1.0,2.0924024640657084,1.5924024640657086
24,-77.33183,-73.9214,-86.35947,-92.72717,-88.57372,-86.85862,-86.37083,-80.24686,6.345001459121704,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,1.0,2.160164271047228,1.660164271047228
25,-71.76511,-68.29671,-74.79758,-76.20284,-84.45139,-80.24895,-81.62725,-79.05984,6.59806489944458,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,1.0,2.2279260780287475,1.7279260780287475
26,-79.28482,-70.8313,-71.68565,-72.54781,-82.81448,-82.43587,-76.83632,-80.17912,6.850539207458496,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,1.0,2.295687885010267,1.795687885010267
27,-77.98571,-77.19382,-80.7622,-89.12549,-88.08701,-87.15369,-84.00366,-77.58047,7.104298830032349,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,1.0,2.3634496919917867,1.8634496919917867
28,-75.43378,-70.32573,-73.28479,-71.38589,-84.36164,-81.1643,-92.46716,-79.49799,7.357886075973511,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,1.0,2.431211498973306,1.931211498973306
29,-77.06104,-73.81094,-70.28971,-70.391,-85.31988,-82.90788,-89.30653,-81.7629,7.612630605697632,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,1.0,2.4989733059548254,1.9989733059548256
30,-76.275,-77.71709,-75.65053,-82.29409,-98.17893,-83.17294,-83.48743,-80.32629,7.865068197250366,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,1.0,2.566735112936345,2.066735112936345
31,-73.35963,-70.6304,-78.81377,-74.76814,-85.0657,-80.98269,-75.58988,-77.13247,8.1196129322052,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,1.0,2.6344969199178645,2.1344969199178645
32,-76.11235,-72.09856,-71.68465,-73.30187,-92.43363,-88.83054,-80.55725,-74.93979,8.374347925186157,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,1.0,2.7022587268993843,2.2022587268993843
33,-74.68265,-75.91817,-77.97406,-78.939,-87.41532,-81.65681,-79.88901,-80.68054,8.6250319480896,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,1.0,2.7700205338809036,2.2700205338809036
34,-74.78155,-74.12343,-76.40536,-72.71978,-77.62911,-83.2832,-78.20205,-75.68153,8.878048181533813,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,1.0,2.837782340862423,2.337782340862423
35,-74.69135,-71.85316,-72.8213,-73.15305,-80.65347,-82.63667,-80.82838,-81.40281,9.131374597549438,1.0,0.4,915.5,8.5,13.0,0.0,8.0,6.5,17.5,12.5,8.8,6.3,0.0,1.0,2.9055441478439428,2.4055441478439428
