,Py0,Pz0,Py1,Pz1,Py2,Pz2,Py3,Pz3,time,channel,tag_height,frequency,tx_x,tx_y,rx0_x,rx0_y,rx1_x,rx1_y,rx2_x,rx2_y,rx3_x,rx3_y,x,y,distance
23,-74.34489,-73.89578,-88.91135,-95.62398,-81.69964,-76.91569,-83.8511,-81.55099,3.0665183067321777,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,1.2146892655367232,0.7146892655367232
24,-74.04173,-66.22176,-79.83623,-81.63464,-75.19861,-73.00767,-78.15536,-78.34895,3.1956050395965576,0.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,1.2457627118644068,0.7457627118644068
25,-88.2477,-67.00419,-79.70647,-81.76222,-77.42414,-81.27263,-85.19633,-82.18936,3.3232271671295166,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,1.2768361581920904,0.7768361581920904
26,-75.84308,-98.25354,-81.6506,-86.73204,-83.53889,-79.17427,-85.73456,-87.32541,3.4505789279937744,0.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,1.307909604519774,0.807909604519774
27,-70.57204,-66.41957,-74.04832,-75.03304,-85.38472,-75.73701,-73.31962,-80.73195,3.5769548416137695,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,1.3389830508474576,0.8389830508474577
28,-80.36395,-77.3774,-85.519,-90.95544,-79.24934,-78.10065,-79.06361,-82.92463,3.7066490650177,0.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,1.3700564971751414,0.8700564971751413
29,-71.0618,-67.15411,-80.1923,-78.51032,-81.57925,-83.87642,-69.45286,-93.09341,3.834648370742798,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,1.4011299435028248,0.9011299435028249
30,-84.09873,-76.97937,-78.10955,-81.99123,-81.99316,-76.03943,-85.40255,-84.74114,3.9648358821868896,0.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,1.4322033898305087,0.9322033898305085
31,-76.13777,-63.42584,-75.51383,-73.72105,-75.50268,-80.10268,-71.34159,-75.40064,4.093317031860352,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,1.463276836158192,0.9632768361581922
32,-74.74607,-70.82806,-75.48978,-78.42776,-83.92263,-73.54581,-73.59965,-83.16902,4.224410533905029,0.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,1.4943502824858759,0.9943502824858758
33,-70.33209,-62.07763,-73.05299,-71.86758,-100.18663,-71.76405,-69.08369,-73.34328,4.352476596832275,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,1.5254237288135595,1.0254237288135595
34,-73.90179,-63.92626,-78.42801,-79.57129,-80.96153,-80.06612,-76.70184,-73.87474,4.479929685592651,0.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,1.556497175141243,1.056497175141243
35,-73.88418,-68.86894,-85.51522,-87.8165,-83.3612,-83.68202,-75.53506,-79.21851,4.607860565185547,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,1.5875706214689267,1.0875706214689267
