,Py0,Pz0,Py1,Pz1,Py2,Pz2,Py3,Pz3,time,channel,tag_height,frequency,tx_x,tx_y,rx0_x,rx0_y,rx1_x,rx1_y,rx2_x,rx2_y,rx3_x,rx3_y,x,y,distance
0,-70.62915,-63.91713,-66.61602,-68.38048,-81.86554,-77.84233,-89.24989,-78.321,0.13535308837890625,0.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,4.0,0.5,0.0
1,-71.42532,-72.6412,-80.69673,-72.13378,-79.56268,-93.18595,-88.26964,-96.59455,0.2629573345184326,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,4.0,0.5314285714285715,0.03142857142857143
2,-81.45473,-70.57443,-72.25372,-68.14445,-80.40939,-78.6341,-92.90946,-83.32041,0.38930439949035645,0.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,4.0,0.5628571428571428,0.06285714285714286
3,-73.10093,-65.36887,-76.24194,-73.1143,-78.1742,-76.54041,-80.18053,-91.10336,0.5175449848175049,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,4.0,0.5942857142857143,0.09428571428571429
4,-74.08552,-71.88882,-74.34563,-69.27433,-82.51246,-90.78352,-86.29346,-96.27585,0.6464002132415771,0.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,4.0,0.6257142857142857,0.12571428571428572
5,-69.2296,-68.30984,-70.37675,-67.08855,-76.70872,-81.81034,-79.47418,-84.26153,0.7738416194915771,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,4.0,0.6571428571428571,0.15714285714285714
6,-78.75928,-74.65804,-74.53108,-69.93977,-86.79756,-83.56364,-91.33479,-89.4642,0.9031186103820801,0.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,4.0,0.6885714285714286,0.18857142857142858
7,-82.72237,-63.12295,-75.4942,-67.8413,-74.7275,-78.34526,-81.71872,-85.49363,1.0272760391235352,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,4.0,0.72,0.22000000000000003
8,-74.10384,-70.23048,-75.73643,-74.56131,-80.94327,-80.81596,-79.761,-87.04526,1.1551129817962646,0.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,4.0,0.7514285714285714,0.25142857142857145
9,-68.78042,-65.5656,-77.7466,-77.24796,-74.78916,-77.91076,-78.74403,-88.36969,1.2808966636657715,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,4.0,0.7828571428571429,0.28285714285714286
