,Py0,Pz0,Py1,Pz1,Py2,Pz2,Py3,Pz3,time,channel,tag_height,frequency,tx_x,tx_y,rx0_x,rx0_y,rx1_x,rx1_y,rx2_x,rx2_y,rx3_x,rx3_y,x,y,distance
0,-74.41995,-70.36081,-77.45049,-79.35198,-81.56506,-82.87179,-78.53065,-86.88683,0.26177120208740234,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,1.0,0.5324165029469549,0.03241650294695481
1,-72.74168,-66.83478,-75.51157,-79.07804,-81.79935,-79.79326,-86.32458,-85.58173,0.5207936763763428,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,1.0,0.5972495088408645,0.09724950884086445
2,-77.24497,-64.79648,-76.84127,-77.41938,-90.66322,-87.18165,-82.93054,-91.73619,0.779181718826294,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,1.0,0.6620825147347741,0.16208251473477406
3,-78.58311,-66.38247,-73.22095,-76.07352,-85.83523,-77.74345,-82.27867,-83.97491,1.0381672382354736,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,1.0,0.7269155206286837,0.2269155206286837
4,-79.41781,-66.99365,-72.69102,-78.39785,-86.17969,-83.58864,-87.77641,-83.98091,1.2959604263305664,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,1.0,0.7917485265225933,0.2917485265225933
5,-77.15015,-73.60095,-82.24697,-76.34568,-89.04204,-83.89877,-82.55917,-82.92001,1.5521118640899658,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,1.0,0.8565815324165029,0.3565815324165029
6,-81.14396,-76.00829,-78.8838,-80.11059,-90.46646,-89.16741,-86.62121,-84.68002,1.8103630542755127,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,1.0,0.9214145383104126,0.4214145383104126
7,-78.45356,-79.40056,-78.29396,-79.43545,-85.77396,-86.1498,-85.00634,-92.68928,2.0678517818450928,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,1.0,0.9862475442043221,0.4862475442043222
8,-74.68816,-73.94106,-72.45627,-81.17646,-77.65771,-92.53012,-83.74252,-79.79348,2.3260345458984375,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,1.0,1.0510805500982319,0.5510805500982319
9,-76.9828,-68.54533,-78.48631,-75.90491,-79.81243,-85.17242,-80.52113,-86.14783,2.585066080093384,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,1.0,1.1159135559921416,0.6159135559921415
10,-70.92712,-61.26693,-71.95192,-72.69034,-85.31447,-84.01662,-79.01815,-87.40208,2.8448996543884277,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,1.0,1.180746561886051,0.6807465618860511
11,-69.15406,-58.91122,-74.37655,-78.13952,-84.53423,-81.28564,-78.40427,-80.36492,3.1026923656463623,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,1.0,1.2455795677799606,0.7455795677799607
12,-75.42309,-58.86743,-79.82299,-77.64352,-84.22072,-87.0086,-79.00033,-83.62185,3.3600001335144043,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,1.0,1.3104125736738703,0.8104125736738703
13,-69.34147,-60.66577,-76.29984,-77.11953,-82.8699,-84.36506,-80.35661,-82.30206,3.6181366443634033,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,1.0,1.37524557956778,0.8752455795677799
